愛知県議会議員選挙投票率の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002351.html
愛知県知事選挙投票率の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002362.html
参議院議員通常選挙投票率(選挙区)の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000013810.html
衆議院議員総選挙投票率(小選挙区)の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000009346.html
名古屋市議会議員選挙投票率の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002358.html
名古屋市長選挙投票率の推移,html,CC BY,選挙管理委員会事務局/ / /啓発担当,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002347.html
過去の選挙人名簿登録者数及び在外選挙人名簿登録者数,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000013806.html
最新の選挙人名簿登録者数及び在外選挙人名簿登録者数,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000013805.html
平成15年11月9日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000052967.html
平成15年4月13日執行　愛知県議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002293.html
平成15年4月13日執行　名古屋市議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002286.html
平成15年9月28日執行　名古屋市議会議員中村区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002306.html
平成16年10月3日執行　名古屋市議会議員昭和区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002309.html
平成16年1月18日執行　名古屋市議会議員名東区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002308.html
平成16年7月11日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002295.html
平成17年4月24日執行　名古屋市議会議員緑区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002312.html
平成17年4月24日執行　名古屋市長選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002301.html
平成17年9月11日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002314.html
平成19年12月23日執行　名古屋市議会議員中村区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002332.html
平成19年2月4日執行　愛知県知事選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002302.html
平成19年4月8日執行　愛知県議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002322.html
平成19年4月8日執行　名古屋市議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002328.html
平成19年7月29日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002331.html
平成21年4月26日執行　名古屋市長選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002334.html
平成21年7月12日執行　名古屋市議会議員港区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002335.html
平成21年8月30日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000002338.html
平成22年7月11日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000014624.html
平成23年2月6日執行　愛知県知事選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000022800.html
平成23年2月6日執行　名古屋市議会の解散投票の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000022802.html
平成23年2月6日執行　名古屋市長選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000022798.html
平成23年3月13日執行　名古屋市議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000022808.html
平成23年4月10日執行　愛知県議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000024226.html
平成24年12月16日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000043144.html
平成25年4月21日執行　名古屋市議会議員守山区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000046942.html
平成25年4月21日執行　名古屋市議会議員南区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000046941.html
平成25年4月21日執行　名古屋市長選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000046940.html
平成25年7月21日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000049475.html
平成26年12月14日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000065779.html
平成27年12月6日執行　名古屋市議会議員中区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000077561.html
平成27年2月1日執行　愛知県知事選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000067287.html
平成27年4月12日執行　愛知県議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000069885.html
平成27年4月12日執行　名古屋市議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000069884.html
平成28年12月18日執行　名古屋市議会議員名東区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000089102.html
平成28年7月10日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000084881.html
平成29年10月22日執行　衆議院議員総選挙・最高裁判所裁判官国民審査の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000100095.html
平成29年11月19日執行　名古屋市議会議員東区選挙区補欠選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000100089.html
平成29年4月23日執行　名古屋市長選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000093273.html
平成31年2月3日執行　愛知県知事選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000119569.html
平成31年4月7日執行　愛知県議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000116503.html
平成31年4月7日執行　名古屋市議会議員一般選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000116504.html
令和元年7月21日執行　参議院議員通常選挙の結果,pdf,CC BY,選挙管理委員会事務局/ / /選挙係,選挙,,http://www.city.nagoya.jp/senkyokanri/page/0000121128.html
名古屋市役所,jpg,CC BY-NC,総務局/ /総務課/管理係,その他,,http://www.city.nagoya.jp/kurashi/category/19-11-5-0-0-0-0-0-0-0.html
名古屋市役所本庁舎について,jpg,CC BY-NC,総務局/ /総務課/管理係,その他,,http://www.city.nagoya.jp/somu/page/0000062076.html
（刊行物）平成17年国勢調査　名古屋市国勢調査データブック(Vol.1),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004289.html
（刊行物）平成17年国勢調査　名古屋市集計結果(データブックVol.2),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004519.html
（刊行物）平成17年国勢調査　名古屋市小地域集計結果,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004445.html
（刊行物）平成22年国勢調査　名古屋市国勢調査データブック(人口、産業等基本集計結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000039708.html
（刊行物）平成22年国勢調査　名古屋市国勢調査データブック2（職業別集計、抽出詳細集計、従業地・通学地集計結果）,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000052703.html
（刊行物）平成22年国勢調査　名古屋市小地域集計結果,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000049356.html
（刊行物）平成27年国勢調査　名古屋市国勢調査データブック(人口、世帯構造等基本集計結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000103971.html
（刊行物）平成27年国勢調査　名古屋市国勢調査データブック2(就業状態等基本集計、抽出詳細集計、従業地・通学地集計、人口移動集計結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000107418.html
（刊行物）平成27年国勢調査　名古屋市小地域集計結果,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000108085.html
（刊行物）名古屋のメッシュ統計 (平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003751.html
（刊行物）名古屋の学区別人口 (平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003683.html
（刊行物）名古屋の工業 (平成12年工業統計調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004617.html
（刊行物）名古屋の工業 (平成15年工業統計調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004599.html
（刊行物）名古屋の工業(平成17年工業統計調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004798.html
（刊行物）名古屋の工業(平成20年工業統計調査)(平成22年3月24日掲載),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004876.html
（刊行物）名古屋の事業所・企業 (平成13年事業所・企業統計調査結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051267.html
（刊行物）名古屋の事業所・企業(平成18年事業所・企業統計調査結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051265.html
（刊行物）名古屋の住宅・土地 (平成10年住宅・土地統計調査),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003526.html
（刊行物）名古屋の住宅・土地(平成15年住宅・土地統計調査),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003585.html
（刊行物）名古屋の商業 (平成14年商業統計調査),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005552.html
（刊行物）名古屋の商業(平成19年商業統計調査),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005711.html
（刊行物）名古屋の人口　20年のあゆみ（平成元年から平成20年）,xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003437.html
（刊行物）名古屋の昼間人口 (平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003706.html
（刊行物）名古屋の町(大字)・丁目別人口 (平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003800.html
（刊行物）名古屋の町(大字)・丁目別人口 (平成17年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004209.html
（刊行物）名古屋の町(大字)・丁目別人口 (平成22年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000023639.html
（刊行物）名古屋の町(大字)・丁目別人口 (平成27年国勢調査),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000081529.html
（刊行物）名古屋の町(大字)別・年齢別人口 (平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003780.html
（刊行物）名古屋市国勢調査データブック vol.1(平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003620.html
（刊行物）名古屋市国勢調査データブック vol.2(平成12年国勢調査),xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003659.html
(参考)名古屋の歴史(名古屋市統計年鑑),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-9-27-0-0-0-0-0-0.html
2000年 世界農林業センサス調査結果(名古屋の農業),pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005347.html
2005年農林業センサス調査結果(名古屋の農業)速報値,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005378.html
2010年世界農林業センサス調査結果(名古屋の農業)確定値,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000026600.html
2015年農林業センサス調査結果(名古屋の農業)確定値（平成29年3月30日更新）,xls、doc、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000092003.html
2019年 工業統計調査結果(名古屋市分・速報)(令和2年3月5日掲載),pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000126568.html
駅別乗車人員の推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計、地下鉄・市バス,,http://www.city.nagoya.jp/somu/page/0000068179.html
卸売業・小売業の長期推移,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000060636.html
火災の発生状況の推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000092895.html
外国人公簿人口(全市・区別),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-15-0-0-0-0-0-0.html
学区別、男女別、年齢(5歳階級)別公簿人口(区別),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-3-0-0-0-0-0-0.html
学区別、町丁目(字)別、世帯数、公簿人口(区別),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-4-0-0-0-0-0-0.html
学区別人口の長期推移,xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000086727.html
学校基本統計（学校基本調査結果）「名古屋の学校」の長期推移,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000058355.html
区別自動車台数の推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000095645.html
区別人口の長期推移,xls、csv、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-21-0-0-0-0-0-0.html
工業の長期推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000060646.html
事業所の長期推移,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000060625.html
主要指標長期時系列表(名古屋市統計年鑑),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-9-28-0-0-0-0-0-0.html
住宅の所有の関係別、住宅の建て方別住宅に住む一般世帯数の推移（市・区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000061977.html
住宅の長期推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000071704.html
住民基本台帳人口移動報告結果の長期推移,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-17-0-0-0-0-0-0.html
昭和55年から平成10年 愛知県人口動向調査データ(名古屋市・移動分),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000030748.html
新設住宅の着工戸数・床面積（市・区別）の長期推移,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-3-5-3-0-0-0-0-0.html
世帯人員別一般世帯数の推移（市・区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000061975.html
世帯人員別世帯数（公簿人口　全市・区別）,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-14-0-0-0-0-0-0.html
地価公示（住宅地・商業地平均価格）の長期推移（市・区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000059346.html
昼夜間人口の年齢5歳階級別推移（市・区別）,xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000061978.html
町・丁目(大字)別、年齢(10歳階級)別公簿人口(全市・区別),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-2-0-0-0-0-0-0.html
都道府県別、年齢別転入・転出・社会増減数(全市分),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-20-0-0-0-0-0-0.html
年齢5歳階級別人口の長期推移（市区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000085995.html
年齢5歳階級別転入・転出・社会増減数の長期推移（市・区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-22-0-0-0-0-0-0.html
年齢別公簿人口(全市・区別),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-9-0-0-0-0-0-0.html
年齢別人口(全市・区別) 、人口ピラミッド,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/shisei/category/67-5-5-7-0-0-0-0-0-0.html
配偶関係、年齢5歳階級、男女別15歳以上人口の推移（市・区別）,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000061976.html
百貨店・スーパー販売（旧大型小売店販売）の長期推移,xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000052775.html
平成10年 工業統計調査結果(名古屋市分),html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004717.html
平成10年 住宅・土地統計調査結果(名古屋の住宅・土地),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003572.html
平成11年 サービス業基本調査結果(名古屋のサービス業),pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005622.html
平成11年 愛知県人口動向調査結果(名古屋市分),xls,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003284.html
平成11年 工業統計調査結果(名古屋市分),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004698.html
平成11年 事業所・企業統計調査結果(名古屋の事業所),pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051264.html
平成11年 商業統計調査結果(名古屋の商業),html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005579.html
平成11年 全国消費実態調査(名古屋市分),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000002874.html
平成11年 名古屋市法人事業所調査結果,pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051282.html
平成11年度　学校基本調査結果(中・高校生の卒業後の進路),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005112.html
平成11年度 学校基本調査結果(名古屋の学校),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004978.html
平成12年　愛知県人口動向調査結果(名古屋市分),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000031230.html
平成12年 工業統計調査結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004674.html
平成12年 名古屋市法人事業所調査結果,pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051281.html
平成12年国勢調査 3大都市圏の人口(速報値),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004099.html
平成12年国勢調査 従業地・通学地集計結果2,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003910.html
平成12年国勢調査 従業地・通学地集計結果3,xls、pdf,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003812.html
平成12年国勢調査 人口移動集計結果,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004015.html
平成12年国勢調査 人口移動集計結果2 (名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003942.html
平成12年国勢調査 第1次基本集計結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004069.html
平成12年国勢調査 第2次基本集計結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004049.html
平成12年国勢調査 第3次基本集計結果(名古屋市分)その1,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004006.html
平成12年国勢調査　第3次基本集計結果(名古屋市分)その2,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003955.html
平成12年国勢調査 抽出詳細集計結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003820.html
平成12年国勢調査 抽出速報集計結果 ≪1%抽出集計結果≫,pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004089.html
平成12年国勢調査 名古屋のメッシュ統計,html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003996.html
平成12年国勢調査 名古屋の学区人口,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003971.html
平成12年国勢調査 名古屋の学区別昼間人口,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003984.html
平成12年国勢調査 名古屋の昼間人口(従業地・通学地集計結果),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004033.html
平成12年度　学校基本調査結果(中・高校生の卒業後の進路),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005096.html
平成12年度 学校基本調査結果(名古屋の学校),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004963.html
平成13年 愛知県人口動向調査結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000003268.html
平成13年 工業統計調査結果(名古屋市分),xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000004660.html
平成13年 事業所・企業統計調査速報(名古屋の事業所),pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051262.html
平成13年 名古屋市法人事業所調査結果,xls、pdf、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000051280.html
平成13年度　学校基本調査結果(中・高校生の卒業後の進路),xls、html,CC BY,総務局/企画部/統計課/解析活用係,統計,,http://www.city.nagoya.jp/somu/page/0000005070.html
